"","id","host_is_superhost","neighbourhood_group_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms","bedrooms","beds","price","security_deposit","cleaning_fee","guests_included","availability_365","number_of_reviews","instant_bookable","review_scores_rating"
"2941",8267620,"f","Capitol Hill",47.6153688652215,-122.31483657119,"Apartment","Entire home/apt",1,1,0,1,110,0,0,1,364,0,"t",96
"2942",7087957,"t","Capitol Hill",47.6143670935064,-122.314128143746,"Apartment","Entire home/apt",2,1,1,1,126,200,40,1,89,29,"t",98
"2943",1520549,"f","Capitol Hill",47.6250629302364,-122.319053212853,"House","Shared room",1,0.5,1,1,65,350,35,1,333,4,"f",80
"2944",9094872,"f","Capitol Hill",47.6149557338463,-122.324322410232,"Apartment","Entire home/apt",2,1,1,1,99,0,0,1,365,0,"f",96
"2945",9414303,"f","Capitol Hill",47.6254730873226,-122.313026340125,"Apartment","Entire home/apt",3,1,1,1,85,0,10,1,30,1,"f",100
"2946",26116,"f","Capitol Hill",47.6174259786628,-122.326756271701,"Apartment","Entire home/apt",4,1,2,2,199,500,100,2,365,110,"t",97
"2947",7874053,"f","Capitol Hill",47.6219018620006,-122.323061363933,"House","Entire home/apt",4,1,2,2,250,0,0,1,2,1,"f",96
"2948",6452801,"f","Capitol Hill",47.6199352221089,-122.318340480948,"House","Entire home/apt",4,1,2,2,159,250,40,1,364,18,"f",100
"2949",8340841,"f","Capitol Hill",47.625889970599,-122.316656805217,"Apartment","Entire home/apt",2,1,1,1,125,0,0,1,81,8,"f",100
"2950",9635943,"f","Capitol Hill",47.6238953648516,-122.325606666252,"Apartment","Shared room",2,1.5,1,1,45,0,0,1,365,0,"f",96
"2951",8046691,"f","Capitol Hill",47.6239687527336,-122.314461517859,"Apartment","Entire home/apt",2,1,1,1,110,0,0,1,106,2,"f",90
"2952",9078843,"f","Capitol Hill",47.616356969286,-122.326332850776,"Apartment","Entire home/apt",6,1,2,3,109,150,100,2,365,0,"f",96
"2953",8799909,"f","Capitol Hill",47.6205830182323,-122.323334382076,"Apartment","Entire home/apt",3,1,1,2,110,0,35,1,61,0,"f",96
"2954",387079,"f","Capitol Hill",47.622020555715,-122.323985386511,"Apartment","Entire home/apt",4,1,1,1,119,200,88,1,365,41,"f",94
"2955",8292326,"f","Capitol Hill",47.6292426930491,-122.327202705784,"Apartment","Entire home/apt",2,1,1,1,115,0,65,1,365,0,"f",96
"2956",10339144,"f","Capitol Hill",47.6192692364847,-122.313171547891,"Apartment","Entire home/apt",2,1,0,1,60,0,0,1,0,0,"f",96
"2957",5563136,"t","Capitol Hill",47.6199533229802,-122.316487839084,"House","Entire home/apt",2,1,1,1,100,0,25,1,2,10,"f",94
"2958",6079216,"f","Capitol Hill",47.6174456037316,-122.326783300708,"Apartment","Entire home/apt",2,2,2,2,150,0,0,1,233,2,"f",100
"2959",8955477,"f","Capitol Hill",47.6186980165905,-122.321820433143,"Apartment","Entire home/apt",4,1,1,2,115,0,0,2,33,2,"f",100
"2960",6424859,"t","Capitol Hill",47.6229685151728,-122.318914970648,"House","Private room",2,1,1,1,139,0,35,1,31,24,"f",100
"2961",7651702,"f","Capitol Hill",47.6221162026559,-122.328029693696,"Apartment","Entire home/apt",4,1,0,2,100,95,30,1,365,7,"f",86
"2962",6210952,"t","Capitol Hill",47.620265238565,-122.324531298427,"Apartment","Entire home/apt",8,2,2,3,300,800,150,3,0,2,"f",100
"2963",9281758,"t","Capitol Hill",47.6191516358964,-122.312876426465,"Apartment","Entire home/apt",2,1,0,1,98,0,25,1,365,2,"f",100
"2964",2875975,"f","Capitol Hill",47.6195359938108,-122.313290249437,"Apartment","Entire home/apt",5,1,4,4,200,250,100,1,177,1,"f",100
"2965",7275027,"f","Capitol Hill",47.6207266878844,-122.316573543691,"Apartment","Entire home/apt",4,1,1,2,89,0,50,1,121,0,"f",96
"2966",4318709,"f","Capitol Hill",47.6241628815049,-122.324628943453,"Apartment","Shared room",2,1,1,1,60,0,0,1,275,14,"f",92
"2967",6939106,"t","Capitol Hill",47.6189878483532,-122.3157066596,"Apartment","Entire home/apt",3,1,1,2,144,100,0,2,69,45,"f",98
"2968",2727938,"f","Capitol Hill",47.6221332726146,-122.328306928067,"Apartment","Entire home/apt",2,1,0,1,110,0,20,1,79,15,"f",97
"2969",7695195,"f","Capitol Hill",47.6243714099577,-122.314493567472,"Apartment","Entire home/apt",2,1,1,1,90,0,0,1,130,3,"f",100
"2970",6445741,"f","Capitol Hill",47.6176332692525,-122.314788634245,"Apartment","Entire home/apt",4,1,1,1,189,0,0,2,89,2,"f",100
"2971",7381005,"f","Capitol Hill",47.613730214747,-122.317175531749,"Apartment","Private room",2,1,1,1,99,100,50,1,261,2,"f",100
"2972",8724134,"f","Capitol Hill",47.623921889314,-122.324707611064,"Apartment","Entire home/apt",3,1,1,2,175,100,50,1,365,0,"f",96
"2973",4023177,"t","Ballard",47.6765686695196,-122.390425778577,"House","Private room",3,1.5,1,3,119,0,20,2,365,33,"t",96
"2974",1589681,"f","Ballard",47.6787613768548,-122.383088615034,"House","Entire home/apt",2,1,0,1,80,0,10,2,357,9,"f",98
"2975",8524349,"f","Ballard",47.6834412314637,-122.377585831413,"Apartment","Entire home/apt",4,1,1,4,105,500,75,3,259,4,"t",100
"2976",9429399,"f","Ballard",47.6797881818143,-122.387202292208,"House","Entire home/apt",6,1,2,3,98,0,75,1,358,2,"t",90
"2977",7089415,"f","Ballard",47.6843859457562,-122.387317901268,"Apartment","Entire home/apt",2,1,1,1,99,0,50,2,132,3,"f",100
"2978",8033438,"f","Ballard",47.6763453846238,-122.390154371005,"House","Private room",2,1,1,1,49,150,0,1,361,18,"f",92
"2979",6836330,"f","Ballard",47.6782471950269,-122.391454615213,"House","Entire home/apt",3,1,1,1,90,0,25,2,182,6,"f",93
"2980",975179,"f","Ballard",47.6819273848421,-122.389965965339,"House","Private room",2,1,1,1,55,150,0,1,361,168,"f",95
"2981",1956094,"f","Ballard",47.6827474514226,-122.389470278905,"House","Private room",4,1,1,1,85,0,0,2,234,82,"f",94
"2982",9619737,"f","Ballard",47.6778064050294,-122.390069679109,"House","Private room",2,1.5,1,1,46,0,0,1,337,0,"f",96
"2983",9463729,"f","Ballard",47.6832926876016,-122.387890871714,"House","Private room",2,1,1,1,60,0,0,1,364,0,"f",96
"2984",8866331,"f","Ballard",47.6785987408715,-122.389222419079,"House","Private room",2,1.5,1,1,46,0,0,1,337,0,"f",96
"2985",5457260,"f","Ballard",47.6791867438917,-122.389399493799,"House","Private room",2,1.5,1,1,69,0,0,2,345,10,"f",100
"2986",8594406,"f","Ballard",47.682632764251,-122.380031667315,"House","Private room",2,1,1,1,75,0,0,1,337,1,"f",100
"2987",8484705,"f","Ballard",47.6759853612249,-122.392369838356,"House","Entire home/apt",4,1,1,1,95,250,75,1,356,0,"f",96
"2988",7714585,"f","Ballard",47.6858942995741,-122.3783817285,"House","Private room",2,1,1,1,55,100,25,1,363,10,"f",96
"2989",218741,"t","Ballard",47.6823092779768,-122.378749661883,"House","Private room",3,1,1,1,90,150,0,2,173,115,"f",95
"2990",8551871,"f","Ballard",47.6833084146681,-122.378427897819,"House","Private room",2,1,1,1,49,0,30,1,325,4,"f",95
"2991",8567933,"f","Ballard",47.6813488936899,-122.388478196379,"Apartment","Entire home/apt",6,1,2,3,115,95,75,6,358,9,"t",98
"2992",7934963,"f","Ballard",47.6778268849426,-122.390136634665,"House","Private room",4,1,1,2,49,150,0,2,174,18,"f",91
"2993",6481764,"t","Ballard",47.6866874713059,-122.391400792378,"House","Entire home/apt",5,1,3,4,220,500,125,5,215,12,"f",98
"2994",8426827,"f","Ballard",47.6828223099135,-122.377114140114,"Apartment","Entire home/apt",3,1,1,3,135,750,75,3,364,3,"f",93
"2995",7771531,"f","Ballard",47.6761323794953,-122.387890097154,"Apartment","Entire home/apt",2,1,1,1,79,0,0,1,337,13,"f",94
"2996",37234,"f","Ballard",47.6880480750679,-122.392309999444,"House","Entire home/apt",2,1,1,2,99,0,60,1,311,0,"f",96
"2997",2060441,"f","Ballard",47.6765397062024,-122.380017102778,"House","Entire home/apt",12,3,5,6,435,500,200,8,203,10,"f",88
"2998",2158992,"f","Ballard",47.6814245968033,-122.385038948407,"House","Entire home/apt",4,1,2,2,110,800,0,1,364,4,"f",100
"2999",8608414,"f","Ballard",47.6774893570502,-122.383007220834,"House","Entire home/apt",2,1,1,1,130,500,100,1,72,0,"f",96
"3000",5619397,"f","Ballard",47.681318268517,-122.390759448436,"House","Entire home/apt",4,1,2,2,220,300,0,1,365,0,"f",96
"3001",4144767,"f","Ballard",47.6770316467348,-122.389788258457,"House","Entire home/apt",2,1,0,1,95,0,129,1,288,5,"f",84
"3002",1301535,"t","Ballard",47.6821126672075,-122.37863796163,"House","Entire home/apt",7,1,2,3,105,150,25,2,173,89,"f",95
"3003",3882930,"t","Ballard",47.6830962393566,-122.384887478788,"House","Private room",2,1,1,1,60,0,15,1,313,17,"f",98
"3004",9186481,"f","Ballard",47.6786572434628,-122.385963193161,"House","Entire home/apt",6,3,3,5,250,500,0,1,148,0,"f",96
"3005",5364244,"t","Ballard",47.685072731167,-122.392618557898,"House","Entire home/apt",4,1,1,2,130,200,65,1,354,32,"f",98
"3006",4127196,"f","Ballard",47.6847772162583,-122.380233624203,"House","Private room",3,1,1,2,95,0,0,2,308,4,"f",90
"3007",30712,"f","Ballard",47.6789013608844,-122.38186327463,"House","Entire home/apt",2,1,1,1,75,0,0,1,358,64,"f",81
"3008",5632713,"f","Ballard",47.6812876119023,-122.377181127247,"Other","Entire home/apt",2,1,1,1,75,0,15,1,69,16,"f",98
"3009",2396734,"t","Ballard",47.6763962082804,-122.389695922548,"House","Entire home/apt",8,1,4,4,265,100,90,5,365,23,"t",98
"3010",4616634,"t","Ballard",47.6811596166095,-122.38490320801,"Apartment","Entire home/apt",2,1,0,1,105,0,0,1,174,72,"t",99
"3011",1175308,"f","Ballard",47.6781335462713,-122.387197062842,"House","Entire home/apt",4,1.5,2,3,100,250,75,2,186,2,"f",100
"3012",3157738,"f","Ballard",47.6773644613117,-122.3906411802,"House","Entire home/apt",5,1,3,3,175,500,25,2,301,10,"f",88
"3013",8866927,"f","Ballard",47.6803588111235,-122.385477221592,"House","Entire home/apt",2,1,0,1,65,0,0,1,333,5,"f",100
"3014",3657819,"t","Ballard",47.6808809576835,-122.382225385735,"House","Entire home/apt",2,1,1,1,99,0,30,2,355,55,"f",97
"3015",8212190,"f","Ballard",47.6871804348956,-122.377755086126,"House","Entire home/apt",6,1,2,3,150,100,45,1,365,7,"f",97
"3016",9030406,"f","Ballard",47.6828938417832,-122.383353081366,"Apartment","Entire home/apt",4,1,1,2,299,0,155,1,347,0,"f",96
"3017",6884820,"f","Ballard",47.6818354536734,-122.378902892594,"House","Private room",2,1,1,1,45,0,25,2,173,13,"f",86
"3018",6821407,"f","Ballard",47.67653569833,-122.392775836017,"House","Private room",2,1,1,1,47,0,20,1,342,38,"f",95
"3019",9563749,"f","Ballard",47.6810897750281,-122.377903186552,"Apartment","Private room",2,1,1,1,38,0,25,1,66,2,"f",100
"3020",6474341,"f","Ballard",47.6861697316854,-122.377247569119,"House","Entire home/apt",4,1.5,1,1,150,0,100,1,96,11,"t",96
"3021",7038750,"f","Ballard",47.6791647908514,-122.391898289652,"House","Private room",2,1,1,1,80,0,0,1,241,3,"f",100
"3022",7824929,"f","Ballard",47.6771027658058,-122.377392376743,"House","Private room",2,1,1,1,69,100,15,2,363,6,"f",97
"3023",2277640,"f","Ballard",47.6771317725304,-122.377918442499,"House","Entire home/apt",3,1,2,1,89,0,15,2,0,86,"f",99
"3024",5620306,"f","Ballard",47.6765577916295,-122.388556377128,"Apartment","Private room",2,1,1,1,70,100,0,1,266,2,"f",100
"3025",9693971,"f","Lake City",47.7123288584172,-122.301003116023,"House","Private room",2,1,1,1,40,0,0,1,365,0,"f",96
"3026",4739190,"t","Lake City",47.7124682720347,-122.307058747941,"House","Entire home/apt",3,1,0,1,106,0,0,1,67,19,"f",97
"3027",5219336,"f","Lake City",47.7186191779506,-122.298369351464,"Apartment","Entire home/apt",2,1,1,1,100,0,0,1,365,11,"f",94
"3028",2298775,"f","Lake City",47.7014529950343,-122.308224999441,"House","Private room",2,1,1,1,60,0,0,1,365,23,"f",94
"3029",7455706,"f","Lake City",47.7108986711982,-122.311876060741,"House","Entire home/apt",3,1,1,1,70,0,5,3,355,4,"t",85
"3030",1142039,"f","Lake City",47.7012205992781,-122.308149697706,"House","Private room",1,1,1,1,50,0,0,1,334,20,"f",95
"3031",3563218,"f","Lake City",47.716248790408,-122.311810617027,"Apartment","Private room",2,1,1,1,45,0,25,2,277,29,"f",92
"3032",7789264,"t","Lake City",47.7076382037511,-122.310744884696,"Apartment","Entire home/apt",3,1,1,3,119,0,50,2,344,9,"f",96
"3033",6935953,"f","Lake City",47.7132823658025,-122.302950795541,"House","Private room",2,1,1,1,200,0,0,1,365,1,"f",100
"3034",3441402,"f","Lake City",47.7170532688133,-122.302837990981,"House","Entire home/apt",3,1,0,1,65,150,0,1,358,106,"f",95
"3035",921571,"f","Lake City",47.7048788030451,-122.309582469612,"House","Private room",2,1,1,1,50,0,0,1,128,7,"f",91
"3036",5205984,"f","Lake City",47.7125857967607,-122.310704116557,"House","Private room",2,1,1,1,60,400,50,2,365,4,"f",100
"3037",5352741,"f","Lake City",47.7165475594099,-122.298194809635,"Apartment","Private room",1,1,1,1,60,0,0,1,365,2,"f",100
"3038",1461971,"f","Lake City",47.7123053853376,-122.311485706281,"House","Entire home/apt",4,1,2,2,129,400,120,0,2,6,"f",93
"3039",6690388,"t","Lake City",47.7019772630012,-122.305066967939,"House","Entire home/apt",2,1,1,1,68,0,75,2,343,16,"f",100
"3040",1190571,"f","Lake City",47.6949718321651,-122.277481483734,"House","Private room",2,1,1,1,60,0,0,1,365,9,"f",89
"3041",231097,"t","Lake City",47.7063897406246,-122.280745621686,"House","Private room",2,1,1,1,51,0,0,1,359,106,"f",98
"3042",149489,"f","Lake City",47.7050590046162,-122.280982540923,"House","Private room",2,2,1,1,50,0,0,1,365,0,"f",96
"3043",3703121,"f","Lake City",47.6945468519303,-122.276586253173,"House","Entire home/apt",4,1,2,2,150,0,50,2,174,12,"f",98
"3044",3004007,"f","Lake City",47.6933312428989,-122.274309124836,"House","Entire home/apt",4,1,2,2,125,0,50,0,329,23,"t",99
"3045",3870937,"f","Lake City",47.702454769521,-122.276419479734,"House","Entire home/apt",4,1,1,2,119,150,50,2,336,37,"f",97
"3046",3242247,"f","Lake City",47.7024934521342,-122.277430350748,"House","Entire home/apt",2,1,1,1,87,150,30,2,359,26,"f",95
"3047",6350606,"f","Lake City",47.6981697677429,-122.275308688597,"House","Entire home/apt",2,1,1,1,130,0,90,1,336,3,"f",100
"3048",8131762,"f","Lake City",47.6991133174536,-122.273005650655,"Apartment","Entire home/apt",2,1,1,1,80,0,0,1,271,0,"f",96
"3049",9345786,"f","Lake City",47.7003255446098,-122.277889939152,"Apartment","Private room",2,1,1,1,65,0,0,1,365,0,"f",96
"3050",6741526,"f","Lake City",47.6952339477754,-122.272646634707,"House","Entire home/apt",8,2.5,4,4,250,0,125,0,186,12,"t",95
"3051",6101613,"f","Lake City",47.7169176012069,-122.283169376762,"House","Entire home/apt",8,1.5,3,3,159,0,69,4,324,6,"f",90
"3052",1190224,"f","Lake City",47.6942417374982,-122.277246440537,"House","Private room",2,1,1,1,60,0,0,1,365,14,"f",94
"3053",8704931,"f","Lake City",47.7043993087598,-122.2891185077,"Apartment","Entire home/apt",4,1,1,2,91,0,30,1,170,5,"t",100
"3054",9591718,"f","Lake City",47.7131688638652,-122.279578847849,"House","Private room",1,1,1,1,125,400,50,2,365,0,"f",96
"3055",9432497,"f","Lake City",47.6990265362711,-122.284527418695,"House","Private room",2,1,1,1,43,0,0,1,82,5,"t",88
"3056",7931111,"f","Lake City",47.6951692083303,-122.275210168446,"Apartment","Entire home/apt",2,1,1,1,68,200,25,2,72,7,"f",100
"3057",5031357,"f","Lake City",47.7064899188995,-122.279164452186,"House","Private room",3,1,1,1,70,450,50,2,364,2,"f",80
"3058",6603376,"t","Lake City",47.7010913475646,-122.275306292592,"House","Entire home/apt",10,2.5,3,4,252,300,149,2,338,32,"f",99
"3059",3861673,"t","Ballard",47.6840296740061,-122.374086222583,"House","Private room",2,1,1,1,71,100,0,2,311,175,"f",99
"3060",461234,"f","Ballard",47.6839408812887,-122.373045532565,"Apartment","Entire home/apt",2,1,1,1,99,0,0,1,345,146,"f",96
"3061",3510818,"t","Ballard",47.6795907323775,-122.37001012252,"House","Entire home/apt",2,1,1,1,140,500,100,1,355,19,"t",98
"3062",6245498,"t","Ballard",47.6807345028521,-122.371838351301,"House","Entire home/apt",3,1,2,2,105,0,50,3,361,24,"f",92
"3063",6557018,"f","Ballard",47.6851492875605,-122.376376436331,"Apartment","Entire home/apt",4,1,2,2,115,0,60,1,149,13,"t",92
"3064",170469,"f","Ballard",47.6786054730194,-122.374045636553,"House","Private room",2,1,1,1,60,0,0,1,359,0,"f",96
"3065",7873789,"f","Ballard",47.6830940296946,-122.371383922701,"House","Entire home/apt",6,1,2,4,125,0,15,4,167,22,"f",98
"3066",6691873,"t","Ballard",47.688540190988,-122.366811600993,"Apartment","Entire home/apt",2,1,1,1,90,500,30,1,216,39,"t",95
"3067",7638689,"f","Ballard",47.6836648806372,-122.37085780739,"House","Entire home/apt",6,1,2,4,150,125,90,4,140,4,"t",95
"3068",5968862,"f","Ballard",47.6870226091278,-122.373211463956,"House","Entire home/apt",4,2,2,2,200,0,50,4,243,1,"f",100
"3069",260613,"t","Ballard",47.6864895275873,-122.368461883852,"Apartment","Entire home/apt",2,1,1,1,135,800,125,1,355,18,"f",98
"3070",4718820,"f","Ballard",47.690247083527,-122.369628881765,"House","Private room",1,1,1,1,35,0,25,1,365,7,"f",97
"3071",6897639,"f","Ballard",47.6796920472121,-122.369292600993,"House","Entire home/apt",4,3.5,4,4,400,0,150,1,174,0,"f",96
"3072",1023693,"t","Ballard",47.6772086476255,-122.369695686555,"Apartment","Entire home/apt",2,1,1,1,115,250,75,2,357,119,"t",98
"3073",4438871,"f","Ballard",47.6768555585376,-122.367117083253,"House","Private room",2,1,1,1,86,0,15,1,365,13,"f",94
"3074",4438160,"f","Ballard",47.676632376023,-122.366792419914,"House","Entire home/apt",3,2,2,2,150,250,75,1,11,5,"f",96
"3075",7870538,"f","Ballard",47.687133114702,-122.376307606729,"House","Entire home/apt",8,2.5,3,3,225,0,160,1,249,5,"t",100
"3076",6153532,"t","Ballard",47.6880061029652,-122.369559800394,"House","Private room",2,1,1,1,118,0,40,1,13,30,"f",99
"3077",488268,"f","Ballard",47.6889170459261,-122.375864246097,"House","Private room",2,1,1,1,58,0,0,2,87,85,"f",94
"3078",6375415,"f","Ballard",47.6776344411448,-122.375433309854,"House","Entire home/apt",7,2.5,3,5,375,300,100,1,339,18,"t",97
"3079",4429898,"f","Ballard",47.6799167022566,-122.367106915277,"Apartment","Entire home/apt",3,1,2,1,89,0,50,2,308,24,"f",94
"3080",5991139,"f","Ballard",47.6834524221288,-122.376180201714,"Apartment","Entire home/apt",2,1,0,1,80,100,40,1,259,8,"t",95
"3081",6130287,"t","Ballard",47.6772857184561,-122.37463123385,"Apartment","Private room",2,1,1,1,65,200,50,2,365,9,"f",100
"3082",1623894,"t","Ballard",47.6790900660059,-122.369674685505,"House","Entire home/apt",4,1,1,2,115,150,50,2,93,82,"f",99
"3083",6453383,"f","Ballard",47.6798016629803,-122.375069588547,"House","Private room",2,1,1,1,69,100,10,1,265,38,"t",96
"3084",25002,"t","Ballard",47.6794116899469,-122.370539626105,"House","Entire home/apt",4,1,1,2,75,0,15,2,308,404,"f",98
"3085",5183164,"t","Lake City",47.7092022861952,-122.297901077366,"House","Private room",2,1,1,1,47,0,0,1,361,34,"f",96
"3086",10235136,"f","Lake City",47.6987100757947,-122.295758350873,"House","Private room",2,1,1,1,50,0,0,1,1,0,"f",96
"3087",2352218,"t","Lake City",47.6989057209966,-122.292220158652,"House","Entire home/apt",2,1,1,1,80,0,0,1,365,47,"f",96
"3088",5695344,"t","Lake City",47.7093514701154,-122.297974874646,"House","Private room",1,1,1,1,60,0,0,1,320,4,"f",90
"3089",5403847,"t","Lake City",47.7112521263259,-122.294039389275,"House","Private room",2,1,1,1,55,0,0,1,344,26,"t",98
"3090",1187735,"t","Lake City",47.7091987942647,-122.300045579459,"House","Entire home/apt",8,2,4,4,250,500,100,6,348,30,"f",97
"3091",8976178,"f","Lake City",47.7134802331613,-122.293787433884,"House","Entire home/apt",2,1,0,1,89,100,50,2,362,5,"f",96
"3092",8717068,"f","Lake City",47.6985466257106,-122.293449865425,"House","Entire home/apt",2,1,0,1,68,0,0,1,0,1,"f",100
"3093",9717757,"f","Lake City",47.7110251271491,-122.293326068488,"House","Entire home/apt",4,1,2,4,189,500,150,4,178,0,"f",96
"3094",3308825,"f","Other neighborhoods",47.5886957266256,-122.380150118506,"Apartment","Private room",2,1,1,1,130,0,50,2,359,20,"f",99
"3095",8921924,"f","Lake City",47.722998886779,-122.303462216422,"House","Private room",1,1,1,1,35,0,10,1,289,2,"f",100
"3096",2260626,"f","Lake City",47.7204928858519,-122.300026764529,"House","Private room",2,1,1,1,55,0,0,1,365,86,"f",88
"3097",7635496,"f","Lake City",47.7320871473046,-122.309781324622,"House","Private room",1,1,1,1,65,0,0,1,132,4,"t",95
"3098",8086294,"f","Lake City",47.7285561532944,-122.298158729554,"House","Private room",1,1,1,1,42,0,15,1,196,3,"f",100
"3099",1097766,"f","Lake City",47.7232303400544,-122.303731826187,"House","Private room",2,1,1,1,55,0,10,2,365,10,"f",96
"3100",4950847,"f","Lake City",47.7278461179675,-122.303825867101,"House","Private room",2,1,1,1,80,0,0,1,365,0,"f",96
"3101",670056,"f","Lake City",47.7252100167847,-122.301926343616,"House","Private room",2,1,1,1,56,300,20,1,93,15,"f",85
"3102",7069080,"f","Lake City",47.7265406334695,-122.304249304178,"House","Private room",1,1,1,1,50,0,20,1,365,4,"f",95
